x	y	key	showSelected1
22	-0.186246066902895	2	35
22	-0.186246066902895	1	36
23	1.08817828767532	15	23
23	1.08817828767532	14	24
23	1.08817828767532	13	25
23	1.08817828767532	12	26
23	1.08817828767532	11	27
23	1.08817828767532	10	28
23	1.08817828767532	9	29
23	1.08817828767532	8	30
23	1.08817828767532	7	31
23	1.08817828767532	6	32
23	1.08817828767532	5	33
23	1.08817828767532	4	34
23	1.08817828767532	3	35
23	1.08817828767532	2	36
23	1.08817828767532	1	37
24	0.0624077226872107	15	24
24	0.0624077226872107	14	25
24	0.0624077226872107	13	26
24	0.0624077226872107	12	27
24	0.0624077226872107	11	28
24	0.0624077226872107	10	29
24	0.0624077226872107	9	30
24	0.0624077226872107	8	31
24	0.0624077226872107	7	32
24	0.0624077226872107	6	33
24	0.0624077226872107	5	34
24	0.0624077226872107	4	35
24	0.0624077226872107	3	36
24	0.0624077226872107	2	37
24	0.0624077226872107	1	38
25	-0.241747345647679	15	25
25	-0.241747345647679	14	26
25	-0.241747345647679	13	27
25	-0.241747345647679	12	28
25	-0.241747345647679	11	29
25	-0.241747345647679	10	30
25	-0.241747345647679	9	31
25	-0.241747345647679	8	32
25	-0.241747345647679	7	33
25	-0.241747345647679	6	34
25	-0.241747345647679	5	35
25	-0.241747345647679	4	36
25	-0.241747345647679	3	37
25	-0.241747345647679	2	38
25	-0.241747345647679	1	39
26	-1.48077581456276	15	26
26	-1.48077581456276	14	27
26	-1.48077581456276	13	28
26	-1.48077581456276	12	29
26	-1.48077581456276	11	30
26	-1.48077581456276	10	31
26	-1.48077581456276	9	32
26	-1.48077581456276	8	33
26	-1.48077581456276	7	34
26	-1.48077581456276	6	35
26	-1.48077581456276	5	36
26	-1.48077581456276	4	37
26	-1.48077581456276	3	38
26	-1.48077581456276	2	39
26	-1.48077581456276	1	40
27	-1.42755550164319	15	27
27	-1.42755550164319	14	28
27	-1.42755550164319	13	29
27	-1.42755550164319	12	30
27	-1.42755550164319	11	31
27	-1.42755550164319	10	32
27	-1.42755550164319	9	33
27	-1.42755550164319	8	34
27	-1.42755550164319	7	35
27	-1.42755550164319	6	36
27	-1.42755550164319	5	37
27	-1.42755550164319	4	38
27	-1.42755550164319	3	39
27	-1.42755550164319	2	40
27	-1.42755550164319	1	41
28	-1.40081546424521	15	28
28	-1.40081546424521	14	29
28	-1.40081546424521	13	30
28	-1.40081546424521	12	31
28	-1.40081546424521	11	32
28	-1.40081546424521	10	33
28	-1.40081546424521	9	34
28	-1.40081546424521	8	35
28	-1.40081546424521	7	36
28	-1.40081546424521	6	37
28	-1.40081546424521	5	38
28	-1.40081546424521	4	39
28	-1.40081546424521	3	40
28	-1.40081546424521	2	41
28	-1.40081546424521	1	42
29	0.36994675595131	15	29
29	0.36994675595131	14	30
29	0.36994675595131	13	31
29	0.36994675595131	12	32
29	0.36994675595131	11	33
29	0.36994675595131	10	34
29	0.36994675595131	9	35
29	0.36994675595131	8	36
29	0.36994675595131	7	37
29	0.36994675595131	6	38
29	0.36994675595131	5	39
29	0.36994675595131	4	40
29	0.36994675595131	3	41
29	0.36994675595131	2	42
29	0.36994675595131	1	43
30	0.850152756255137	15	30
30	0.850152756255137	14	31
30	0.850152756255137	13	32
30	0.850152756255137	12	33
30	0.850152756255137	11	34
30	0.850152756255137	10	35
30	0.850152756255137	9	36
30	0.850152756255137	8	37
30	0.850152756255137	7	38
30	0.850152756255137	6	39
30	0.850152756255137	5	40
30	0.850152756255137	4	41
30	0.850152756255137	3	42
30	0.850152756255137	2	43
30	0.850152756255137	1	44
31	0.695632385007165	15	31
31	0.695632385007165	14	32
31	0.695632385007165	13	33
31	0.695632385007165	12	34
31	0.695632385007165	11	35
31	0.695632385007165	10	36
31	0.695632385007165	9	37
31	0.695632385007165	8	38
31	0.695632385007165	7	39
31	0.695632385007165	6	40
31	0.695632385007165	5	41
31	0.695632385007165	4	42
31	0.695632385007165	3	43
31	0.695632385007165	2	44
31	0.695632385007165	1	45
32	1.41801466502511	15	32
32	1.41801466502511	14	33
32	1.41801466502511	13	34
32	1.41801466502511	12	35
32	1.41801466502511	11	36
32	1.41801466502511	10	37
32	1.41801466502511	9	38
32	1.41801466502511	8	39
32	1.41801466502511	7	40
32	1.41801466502511	6	41
32	1.41801466502511	5	42
32	1.41801466502511	4	43
32	1.41801466502511	3	44
32	1.41801466502511	2	45
32	1.41801466502511	1	46
33	0.729867916951046	15	33
33	0.729867916951046	14	34
33	0.729867916951046	13	35
33	0.729867916951046	12	36
33	0.729867916951046	11	37
33	0.729867916951046	10	38
33	0.729867916951046	9	39
33	0.729867916951046	8	40
33	0.729867916951046	7	41
33	0.729867916951046	6	42
33	0.729867916951046	5	43
33	0.729867916951046	4	44
33	0.729867916951046	3	45
33	0.729867916951046	2	46
33	0.729867916951046	1	47
34	0.503239437153068	15	34
34	0.503239437153068	14	35
34	0.503239437153068	13	36
34	0.503239437153068	12	37
34	0.503239437153068	11	38
34	0.503239437153068	10	39
34	0.503239437153068	9	40
34	0.503239437153068	8	41
34	0.503239437153068	7	42
34	0.503239437153068	6	43
34	0.503239437153068	5	44
34	0.503239437153068	4	45
34	0.503239437153068	3	46
34	0.503239437153068	2	47
34	0.503239437153068	1	48
35	0.719420612552782	15	35
35	0.719420612552782	14	36
35	0.719420612552782	13	37
35	0.719420612552782	12	38
35	0.719420612552782	11	39
35	0.719420612552782	10	40
35	0.719420612552782	9	41
35	0.719420612552782	8	42
35	0.719420612552782	7	43
35	0.719420612552782	6	44
35	0.719420612552782	5	45
35	0.719420612552782	4	46
35	0.719420612552782	3	47
35	0.719420612552782	2	48
35	0.719420612552782	1	49
36	2.21075697392455	15	36
36	2.21075697392455	14	37
36	2.21075697392455	13	38
36	2.21075697392455	12	39
36	2.21075697392455	11	40
36	2.21075697392455	10	41
36	2.21075697392455	9	42
36	2.21075697392455	8	43
36	2.21075697392455	7	44
36	2.21075697392455	6	45
36	2.21075697392455	5	46
36	2.21075697392455	4	47
36	2.21075697392455	3	48
36	2.21075697392455	2	49
36	2.21075697392455	1	50
37	2.27127014427557	15	37
37	2.27127014427557	14	38
37	2.27127014427557	13	39
37	2.27127014427557	12	40
37	2.27127014427557	11	41
37	2.27127014427557	10	42
37	2.27127014427557	9	43
37	2.27127014427557	8	44
37	2.27127014427557	7	45
37	2.27127014427557	6	46
37	2.27127014427557	5	47
37	2.27127014427557	4	48
37	2.27127014427557	3	49
37	2.27127014427557	2	50
37	2.27127014427557	1	51
38	2.07092514970081	15	38
38	2.07092514970081	14	39
38	2.07092514970081	13	40
38	2.07092514970081	12	41
38	2.07092514970081	11	42
38	2.07092514970081	10	43
38	2.07092514970081	9	44
38	2.07092514970081	8	45
38	2.07092514970081	7	46
38	2.07092514970081	6	47
38	2.07092514970081	5	48
38	2.07092514970081	4	49
38	2.07092514970081	3	50
38	2.07092514970081	2	51
38	2.07092514970081	1	52
39	-0.118220639434681	15	39
39	-0.118220639434681	14	40
39	-0.118220639434681	13	41
39	-0.118220639434681	12	42
39	-0.118220639434681	11	43
39	-0.118220639434681	10	44
39	-0.118220639434681	9	45
39	-0.118220639434681	8	46
39	-0.118220639434681	7	47
39	-0.118220639434681	6	48
39	-0.118220639434681	5	49
39	-0.118220639434681	4	50
39	-0.118220639434681	3	51
39	-0.118220639434681	2	52
39	-0.118220639434681	1	53
40	0.235495835876551	15	40
40	0.235495835876551	14	41
40	0.235495835876551	13	42
40	0.235495835876551	12	43
40	0.235495835876551	11	44
40	0.235495835876551	10	45
40	0.235495835876551	9	46
40	0.235495835876551	8	47
40	0.235495835876551	7	48
40	0.235495835876551	6	49
40	0.235495835876551	5	50
40	0.235495835876551	4	51
40	0.235495835876551	3	52
40	0.235495835876551	2	53
40	0.235495835876551	1	54
41	0.330838535790936	15	41
41	0.330838535790936	14	42
41	0.330838535790936	13	43
41	0.330838535790936	12	44
41	0.330838535790936	11	45
41	0.330838535790936	10	46
41	0.330838535790936	9	47
41	0.330838535790936	8	48
41	0.330838535790936	7	49
41	0.330838535790936	6	50
41	0.330838535790936	5	51
41	0.330838535790936	4	52
41	0.330838535790936	3	53
41	0.330838535790936	2	54
41	0.330838535790936	1	55
42	-0.668320654574516	15	42
42	-0.668320654574516	14	43
42	-0.668320654574516	13	44
42	-0.668320654574516	12	45
42	-0.668320654574516	11	46
42	-0.668320654574516	10	47
42	-0.668320654574516	9	48
42	-0.668320654574516	8	49
42	-0.668320654574516	7	50
42	-0.668320654574516	6	51
42	-0.668320654574516	5	52
42	-0.668320654574516	4	53
42	-0.668320654574516	3	54
42	-0.668320654574516	2	55
42	-0.668320654574516	1	56
43	-0.391452984341587	15	43
43	-0.391452984341587	14	44
43	-0.391452984341587	13	45
43	-0.391452984341587	12	46
43	-0.391452984341587	11	47
43	-0.391452984341587	10	48
43	-0.391452984341587	9	49
43	-0.391452984341587	8	50
43	-0.391452984341587	7	51
43	-0.391452984341587	6	52
43	-0.391452984341587	5	53
43	-0.391452984341587	4	54
43	-0.391452984341587	3	55
43	-0.391452984341587	2	56
43	-0.391452984341587	1	57
44	-0.114861810776383	15	44
44	-0.114861810776383	14	45
44	-0.114861810776383	13	46
44	-0.114861810776383	12	47
44	-0.114861810776383	11	48
44	-0.114861810776383	10	49
44	-0.114861810776383	9	50
44	-0.114861810776383	8	51
44	-0.114861810776383	7	52
44	-0.114861810776383	6	53
44	-0.114861810776383	5	54
44	-0.114861810776383	4	55
44	-0.114861810776383	3	56
44	-0.114861810776383	2	57
44	-0.114861810776383	1	58
45	0.46327091716623	15	45
45	0.46327091716623	14	46
45	0.46327091716623	13	47
45	0.46327091716623	12	48
45	0.46327091716623	11	49
45	0.46327091716623	10	50
45	0.46327091716623	9	51
45	0.46327091716623	8	52
45	0.46327091716623	7	53
45	0.46327091716623	6	54
45	0.46327091716623	5	55
45	0.46327091716623	4	56
45	0.46327091716623	3	57
45	0.46327091716623	2	58
45	0.46327091716623	1	59
46	1.02909699462941	15	46
46	1.02909699462941	14	47
46	1.02909699462941	13	48
46	1.02909699462941	12	49
46	1.02909699462941	11	50
46	1.02909699462941	10	51
46	1.02909699462941	9	52
46	1.02909699462941	8	53
46	1.02909699462941	7	54
46	1.02909699462941	6	55
46	1.02909699462941	5	56
46	1.02909699462941	4	57
46	1.02909699462941	3	58
46	1.02909699462941	2	59
46	1.02909699462941	1	60
47	1.0393370387977	15	47
47	1.0393370387977	14	48
47	1.0393370387977	13	49
47	1.0393370387977	12	50
47	1.0393370387977	11	51
47	1.0393370387977	10	52
47	1.0393370387977	9	53
47	1.0393370387977	8	54
47	1.0393370387977	7	55
47	1.0393370387977	6	56
47	1.0393370387977	5	57
47	1.0393370387977	4	58
47	1.0393370387977	3	59
47	1.0393370387977	2	60
47	1.0393370387977	1	61
48	1.83678571612944	15	48
48	1.83678571612944	14	49
48	1.83678571612944	13	50
48	1.83678571612944	12	51
48	1.83678571612944	11	52
48	1.83678571612944	10	53
48	1.83678571612944	9	54
48	1.83678571612944	8	55
48	1.83678571612944	7	56
48	1.83678571612944	6	57
48	1.83678571612944	5	58
48	1.83678571612944	4	59
48	1.83678571612944	3	60
48	1.83678571612944	2	61
48	1.83678571612944	1	62
49	2.05490419594772	15	49
49	2.05490419594772	14	50
49	2.05490419594772	13	51
49	2.05490419594772	12	52
49	2.05490419594772	11	53
49	2.05490419594772	10	54
49	2.05490419594772	9	55
49	2.05490419594772	8	56
49	2.05490419594772	7	57
49	2.05490419594772	6	58
49	2.05490419594772	5	59
49	2.05490419594772	4	60
49	2.05490419594772	3	61
49	2.05490419594772	2	62
49	2.05490419594772	1	63
50	2.59190661194234	15	50
50	2.59190661194234	14	51
50	2.59190661194234	13	52
50	2.59190661194234	12	53
50	2.59190661194234	11	54
50	2.59190661194234	10	55
50	2.59190661194234	9	56
50	2.59190661194234	8	57
50	2.59190661194234	7	58
50	2.59190661194234	6	59
50	2.59190661194234	5	60
50	2.59190661194234	4	61
50	2.59190661194234	3	62
50	2.59190661194234	2	63
50	2.59190661194234	1	64
51	3.07501813104058	15	51
51	3.07501813104058	14	52
51	3.07501813104058	13	53
51	3.07501813104058	12	54
51	3.07501813104058	11	55
51	3.07501813104058	10	56
51	3.07501813104058	9	57
51	3.07501813104058	8	58
51	3.07501813104058	7	59
51	3.07501813104058	6	60
51	3.07501813104058	5	61
51	3.07501813104058	4	62
51	3.07501813104058	3	63
51	3.07501813104058	2	64
51	3.07501813104058	1	65
52	2.85313619830073	15	52
52	2.85313619830073	14	53
52	2.85313619830073	13	54
52	2.85313619830073	12	55
52	2.85313619830073	11	56
52	2.85313619830073	10	57
52	2.85313619830073	9	58
52	2.85313619830073	8	59
52	2.85313619830073	7	60
52	2.85313619830073	6	61
52	2.85313619830073	5	62
52	2.85313619830073	4	63
52	2.85313619830073	3	64
52	2.85313619830073	2	65
52	2.85313619830073	1	66
53	2.42982249965646	15	53
53	2.42982249965646	14	54
53	2.42982249965646	13	55
53	2.42982249965646	12	56
53	2.42982249965646	11	57
53	2.42982249965646	10	58
53	2.42982249965646	9	59
53	2.42982249965646	8	60
53	2.42982249965646	7	61
53	2.42982249965646	6	62
53	2.42982249965646	5	63
53	2.42982249965646	4	64
53	2.42982249965646	3	65
53	2.42982249965646	2	66
53	2.42982249965646	1	67
54	0.778274031502604	15	54
54	0.778274031502604	14	55
54	0.778274031502604	13	56
54	0.778274031502604	12	57
54	0.778274031502604	11	58
54	0.778274031502604	10	59
54	0.778274031502604	9	60
54	0.778274031502604	8	61
54	0.778274031502604	7	62
54	0.778274031502604	6	63
54	0.778274031502604	5	64
54	0.778274031502604	4	65
54	0.778274031502604	3	66
54	0.778274031502604	2	67
54	0.778274031502604	1	68
55	-0.0707923845790962	15	55
55	-0.0707923845790962	14	56
55	-0.0707923845790962	13	57
55	-0.0707923845790962	12	58
55	-0.0707923845790962	11	59
55	-0.0707923845790962	10	60
55	-0.0707923845790962	9	61
55	-0.0707923845790962	8	62
55	-0.0707923845790962	7	63
55	-0.0707923845790962	6	64
55	-0.0707923845790962	5	65
55	-0.0707923845790962	4	66
55	-0.0707923845790962	3	67
55	-0.0707923845790962	2	68
55	-0.0707923845790962	1	69
56	-0.916214357456742	15	56
56	-0.916214357456742	14	57
56	-0.916214357456742	13	58
56	-0.916214357456742	12	59
56	-0.916214357456742	11	60
56	-0.916214357456742	10	61
56	-0.916214357456742	9	62
56	-0.916214357456742	8	63
56	-0.916214357456742	7	64
56	-0.916214357456742	6	65
56	-0.916214357456742	5	66
56	-0.916214357456742	4	67
56	-0.916214357456742	3	68
56	-0.916214357456742	2	69
56	-0.916214357456742	1	70
57	-2.28086713740086	15	57
57	-2.28086713740086	14	58
57	-2.28086713740086	13	59
57	-2.28086713740086	12	60
57	-2.28086713740086	11	61
57	-2.28086713740086	10	62
57	-2.28086713740086	9	63
57	-2.28086713740086	8	64
57	-2.28086713740086	7	65
57	-2.28086713740086	6	66
57	-2.28086713740086	5	67
57	-2.28086713740086	4	68
57	-2.28086713740086	3	69
57	-2.28086713740086	2	70
57	-2.28086713740086	1	71
58	-2.92244624002401	15	58
58	-2.92244624002401	14	59
58	-2.92244624002401	13	60
58	-2.92244624002401	12	61
58	-2.92244624002401	11	62
58	-2.92244624002401	10	63
58	-2.92244624002401	9	64
58	-2.92244624002401	8	65
58	-2.92244624002401	7	66
58	-2.92244624002401	6	67
58	-2.92244624002401	5	68
58	-2.92244624002401	4	69
58	-2.92244624002401	3	70
58	-2.92244624002401	2	71
58	-2.92244624002401	1	72
59	-2.93474909565478	15	59
59	-2.93474909565478	14	60
59	-2.93474909565478	13	61
59	-2.93474909565478	12	62
59	-2.93474909565478	11	63
59	-2.93474909565478	10	64
59	-2.93474909565478	9	65
59	-2.93474909565478	8	66
59	-2.93474909565478	7	67
59	-2.93474909565478	6	68
59	-2.93474909565478	5	69
59	-2.93474909565478	4	70
59	-2.93474909565478	3	71
59	-2.93474909565478	2	72
59	-2.93474909565478	1	73
60	-2.61192669726046	15	60
60	-2.61192669726046	14	61
60	-2.61192669726046	13	62
60	-2.61192669726046	12	63
60	-2.61192669726046	11	64
60	-2.61192669726046	10	65
60	-2.61192669726046	9	66
60	-2.61192669726046	8	67
60	-2.61192669726046	7	68
60	-2.61192669726046	6	69
60	-2.61192669726046	5	70
60	-2.61192669726046	4	71
60	-2.61192669726046	3	72
60	-2.61192669726046	2	73
60	-2.61192669726046	1	74
61	-1.89075099692067	15	61
61	-1.89075099692067	14	62
61	-1.89075099692067	13	63
61	-1.89075099692067	12	64
61	-1.89075099692067	11	65
61	-1.89075099692067	10	66
61	-1.89075099692067	9	67
61	-1.89075099692067	8	68
61	-1.89075099692067	7	69
61	-1.89075099692067	6	70
61	-1.89075099692067	5	71
61	-1.89075099692067	4	72
61	-1.89075099692067	3	73
61	-1.89075099692067	2	74
61	-1.89075099692067	1	75
62	1.09916727931496	15	62
62	1.09916727931496	14	63
62	1.09916727931496	13	64
62	1.09916727931496	12	65
62	1.09916727931496	11	66
62	1.09916727931496	10	67
62	1.09916727931496	9	68
62	1.09916727931496	8	69
62	1.09916727931496	7	70
62	1.09916727931496	6	71
62	1.09916727931496	5	72
62	1.09916727931496	4	73
62	1.09916727931496	3	74
62	1.09916727931496	2	75
62	1.09916727931496	1	76
63	1.11200244566777	15	63
63	1.11200244566777	14	64
63	1.11200244566777	13	65
63	1.11200244566777	12	66
63	1.11200244566777	11	67
63	1.11200244566777	10	68
63	1.11200244566777	9	69
63	1.11200244566777	8	70
63	1.11200244566777	7	71
63	1.11200244566777	6	72
63	1.11200244566777	5	73
63	1.11200244566777	4	74
63	1.11200244566777	3	75
63	1.11200244566777	2	76
63	1.11200244566777	1	77
64	0.78264994821957	15	64
64	0.78264994821957	14	65
64	0.78264994821957	13	66
64	0.78264994821957	12	67
64	0.78264994821957	11	68
64	0.78264994821957	10	69
64	0.78264994821957	9	70
64	0.78264994821957	8	71
64	0.78264994821957	7	72
64	0.78264994821957	6	73
64	0.78264994821957	5	74
64	0.78264994821957	4	75
64	0.78264994821957	3	76
64	0.78264994821957	2	77
64	0.78264994821957	1	78
65	0.57707480575535	15	65
65	0.57707480575535	14	66
65	0.57707480575535	13	67
65	0.57707480575535	12	68
65	0.57707480575535	11	69
65	0.57707480575535	10	70
65	0.57707480575535	9	71
65	0.57707480575535	8	72
65	0.57707480575535	7	73
65	0.57707480575535	6	74
65	0.57707480575535	5	75
65	0.57707480575535	4	76
65	0.57707480575535	3	77
65	0.57707480575535	2	78
65	0.57707480575535	1	79
66	0.0105289349074421	15	66
66	0.0105289349074421	14	67
66	0.0105289349074421	13	68
66	0.0105289349074421	12	69
66	0.0105289349074421	11	70
66	0.0105289349074421	10	71
66	0.0105289349074421	9	72
66	0.0105289349074421	8	73
66	0.0105289349074421	7	74
66	0.0105289349074421	6	75
66	0.0105289349074421	5	76
66	0.0105289349074421	4	77
66	0.0105289349074421	3	78
66	0.0105289349074421	2	79
66	0.0105289349074421	1	80
67	-0.785334308353719	15	67
67	-0.785334308353719	14	68
67	-0.785334308353719	13	69
67	-0.785334308353719	12	70
67	-0.785334308353719	11	71
67	-0.785334308353719	10	72
67	-0.785334308353719	9	73
67	-0.785334308353719	8	74
67	-0.785334308353719	7	75
67	-0.785334308353719	6	76
67	-0.785334308353719	5	77
67	-0.785334308353719	4	78
67	-0.785334308353719	3	79
67	-0.785334308353719	2	80
67	-0.785334308353719	1	81
68	-0.861435881142775	15	68
68	-0.861435881142775	14	69
68	-0.861435881142775	13	70
68	-0.861435881142775	12	71
68	-0.861435881142775	11	72
68	-0.861435881142775	10	73
68	-0.861435881142775	9	74
68	-0.861435881142775	8	75
68	-0.861435881142775	7	76
68	-0.861435881142775	6	77
68	-0.861435881142775	5	78
68	-0.861435881142775	4	79
68	-0.861435881142775	3	80
68	-0.861435881142775	2	81
68	-0.861435881142775	1	82
69	-0.949073708580802	15	69
69	-0.949073708580802	14	70
69	-0.949073708580802	13	71
69	-0.949073708580802	12	72
69	-0.949073708580802	11	73
69	-0.949073708580802	10	74
69	-0.949073708580802	9	75
69	-0.949073708580802	8	76
69	-0.949073708580802	7	77
69	-0.949073708580802	6	78
69	-0.949073708580802	5	79
69	-0.949073708580802	4	80
69	-0.949073708580802	3	81
69	-0.949073708580802	2	82
69	-0.949073708580802	1	83
70	-0.968959184251886	15	70
70	-0.968959184251886	14	71
70	-0.968959184251886	13	72
70	-0.968959184251886	12	73
70	-0.968959184251886	11	74
70	-0.968959184251886	10	75
70	-0.968959184251886	9	76
70	-0.968959184251886	8	77
70	-0.968959184251886	7	78
70	-0.968959184251886	6	79
70	-0.968959184251886	5	80
70	-0.968959184251886	4	81
70	-0.968959184251886	3	82
70	-0.968959184251886	2	83
70	-0.968959184251886	1	84
71	-2.46416491642084	15	71
71	-2.46416491642084	14	72
71	-2.46416491642084	13	73
71	-2.46416491642084	12	74
71	-2.46416491642084	11	75
71	-2.46416491642084	10	76
71	-2.46416491642084	9	77
71	-2.46416491642084	8	78
71	-2.46416491642084	7	79
71	-2.46416491642084	6	80
71	-2.46416491642084	5	81
71	-2.46416491642084	4	82
71	-2.46416491642084	3	83
71	-2.46416491642084	2	84
71	-2.46416491642084	1	85
72	-1.13764076963662	15	72
72	-1.13764076963662	14	73
72	-1.13764076963662	13	74
72	-1.13764076963662	12	75
